Timestamp,StrategyName,MarketName,AssetId,Side,ExecutionPrice,Shares,DollarValue
2026-02-26T16:13:30.6266320+00:00,Sniper_v1_T0.02_W20,"Will the price of Bitcoin be above $68,000 on February 27?",87711088363180130902692563109109467620833338955005339034600268759132454517530,BUY,0.325,95.38461538461538461538461538,30.999999999999999999999999998
2026-02-26T16:13:36.8317936+00:00,Sniper_v1_T0.02_W20,"Chile Open: Adolfo Vallejo vs Emilio Nava",61551056532064752059084036941305269272842570343246679144920545317921480517521,BUY,0.595,83.99353587588881706528765352,49.976153846153846153846153844
2026-02-26T16:13:39.2862184+00:00,Sniper_v1_T0.02_W20,"Dota 2: MOUZ vs Team Liquid - Game 2 Winner",39740185577088702344756034928906243108828018500287284552248538162612078253886,BUY,0.165,13.5,2.2275
2026-02-26T16:14:05.9271198+00:00,Sniper_v1_T0.02_W20,"Dota 2: MOUZ vs Team Liquid (BO3) - DreamLeague Stage 2",60843142950318678457531000398130185713261052770476810808280687278545559823139,BUY,0.375,4.8,1.8000
2026-02-26T16:14:13.8212574+00:00,Sniper_v1_T0.02_W20,"Tigre 2: Genaro Alberto Olivieri vs Stefan Palosi",78897957086525143405412540010537459024476118627021361357166951438110058980433,BUY,0.835,27.280958083832335329341317365,22.779600000000000000000000000
2026-02-26T16:14:35.9047198+00:00,Sniper_v1_T0.02_W20,"Will the price of Bitcoin be above $68,000 on February 26?",21816925753056767303804512727803049465809701829570375243809970205363064496911,BUY,0.045,63.306666666666666666666666667,2.8488000000000000000000000000
2026-02-26T16:14:47.0459799+00:00,Sniper_v1_T0.02_W20,"Charleston Cougars vs. Hampton Pirates",110206501450715864338966791742737423636030277916760287678561094145136709856503,BUY,0.875,45.083657142857142857142857143,39.448200000000000000000000000
2026-02-26T16:14:53.6870344+00:00,Sniper_v1_T0.02_W20,"Ethereum Up or Down on February 26?",93900852788438588465232584314002823130521146177014285837706015117128860246542,BUY,0.115,260.86956521739130434782608696,30.000000000000000000000000000
2026-02-26T16:15:03.2841453+00:00,Sniper_v1_T0.02_W20,"Dota 2: MOUZ vs Team Liquid - Game 2 Winner",39740185577088702344756034928906243108828018500287284552248538162612078253886,SELL,0.01,13.5,0.135
2026-02-26T16:15:04.1469397+00:00,Sniper_v1_T0.02_W20,"Dota 2: MOUZ vs Team Liquid - Game 2 Winner",39740185577088702344756034928906243108828018500287284552248538162612078253886,BUY,0.065,258.52307692307692307692307692,16.804000000000000000000000000
2026-02-26T16:17:47.4381873+00:00,Sniper_v1_T0.02_W20,"Counter-Strike: MIBR vs FOLHA AMARELA (BO3) - PGL Bucharest: South American Closed Qualifier Playoffs",24520308463940652979109473885532680657644976434931257315031273119530622291968,BUY,0.825,42.846545454545454545454545455,35.348400000000000000000000000
2026-02-26T16:17:48.2553658+00:00,Sniper_v1_T0.02_W20,"LoL: Eintracht Spandau vs E WIE EINFACH E-SPORTS (BO3) - Prime League 1st Division Playoffs",86208187120566541313977096570049190665498775877482896114802803902237710203846,BUY,0.785,6.6700636942675159235668789809,5.2360000000000000000000000000
2026-02-26T16:18:55.1918358+00:00,Sniper_v1_T0.02_W20,"Counter-Strike: fnatic vs Inner Circle Esports (BO3) - PGL Bucharest: European Closed Qualifier Playoffs",1347981944356388103840695348128123163326488496514761353539032565405109123393,BUY,0.805,61.426937128502344704757556988,49.448684388444387487329833375
2026-02-26T16:20:05.5427864+00:00,Sniper_v1_T0.02_W20,"Will Hamburger SV vs. Bayer 04 Leverkusen end in a draw?",32085014511497226419775273857957292227225368540971852142354862405161350878128,BUY,0.315,154.86641878839581762247767588,48.782921918344682551080467902
2026-02-26T16:21:12.1446352+00:00,Sniper_v1_T0.02_W20,"Heat vs. 76ers",37958788005037894714853790092685588251257629439542622522563789186457488651352,BUY,0.445,108.86839245536628705447246422,48.446434642637997739240246578
2026-02-26T16:22:31.4163975+00:00,Sniper_v1_T0.02_W20,"Counter-Strike: MIBR vs FOLHA AMARELA (BO3) - PGL Bucharest: South American Closed Qualifier Playoffs",24520308463940652979109473885532680657644976434931257315031273119530622291968,SELL,0.485,42.846545454545454545454545455,20.780574545454545454545454546
