Timestamp,StrategyName,MarketName,AssetId,Side,ExecutionPrice,Shares,DollarValue
2026-02-25T17:42:49.9919143+00:00,Sniper_Strict,"LoL: Joblife vs TLN Pirates - Game 1 Winner",91192625037764047364628366784957785137513453394331142143150998471428334067610,BUY,0.655,76.335877862595419847328244275,50.000000000000000000000000000
2026-02-25T17:42:50.6675743+00:00,Sniper_Strict,"LoL: Joblife vs TLN Pirates - Game 1 Winner",91192625037764047364628366784957785137513453394331142143150998471428334067610,SELL,0.475,76.335877862595419847328244275,36.259541984732824427480916031
2026-02-25T17:42:58.2635314+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,BUY,0.375,23.808,8.928000
2026-02-25T17:43:02.0816802+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.415,7.500,3.112500
2026-02-25T17:43:02.0925151+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.415,7.500,3.112500
2026-02-25T17:43:02.1773127+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.415,8.808,3.655320
2026-02-25T17:43:14.0175582+00:00,Sniper_Strict,"LoL: G2 NORD vs Eintracht Frankfurt - Game 2 Winner",109919440660207382175784412072573864791243867856076984080695940055633412694100,BUY,0.115,260.86956521739130434782608696,30.000000000000000000000000000
2026-02-25T17:43:14.3324246+00:00,Sniper_Strict,"LoL: G2 NORD vs Eintracht Frankfurt - Game 2 Winner",109919440660207382175784412072573864791243867856076984080695940055633412694100,SELL,0.275,260.86956521739130434782608696,71.739130434782608695652173914
2026-02-25T17:43:32.3291063+00:00,Sniper_Strict,"Counter-Strike: Team Nemesis vs WW Team - Map 2 Winner",106300782617498373735441194495894787976466793611273824418846800473852209617133,BUY,0.135,381.09296015537608634190114441,51.447549620975771656156654495
2026-02-25T17:43:50.8922283+00:00,Sniper_Strict,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,BUY,0.025,2046.4691960343695836560091454,51.161729900859239591400228635
2026-02-25T17:43:59.1658471+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,BUY,0.225,42.466666666666666666666666667,9.555000000000000000000000000
2026-02-25T17:43:59.2114468+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.285,18.00,5.13000
2026-02-25T17:43:59.2527786+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.285,18.00,5.13000
2026-02-25T17:43:59.2632331+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.285,6.466666666666666666666666667,1.8430000000000000000000000001
2026-02-25T17:44:14.5816103+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,BUY,0.035,43.108571428571428571428571429,1.5088000000000000000000000000
2026-02-25T17:44:15.0153318+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.285,18.00,5.13000
2026-02-25T17:44:15.2275187+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.285,18.00,5.13000
2026-02-25T17:44:15.4156878+00:00,Sniper_Strict,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.285,7.108571428571428571428571429,2.0259428571428571428571428573
2026-02-25T17:48:50.2100220+00:00,Sniper_Strict,"Bucknell Bison vs. Army Black Knights",39991259434423124626015418924548513011973878241428626108302373806948145676286,BUY,0.125,195.36,24.42000
2026-02-25T17:48:50.2170942+00:00,Sniper_Strict,"Bucknell Bison vs. Army Black Knights",39991259434423124626015418924548513011973878241428626108302373806948145676286,SELL,0.229,195.36,44.73744
2026-02-25T17:53:35.9694381+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,BUY,0.725,39.172413793103448275862068966,28.400000000000000000000000000
2026-02-25T17:53:36.9501921+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:37.2527063+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:37.2896211+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:38.4203785+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:38.4717142+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:38.6286286+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:38.8631860+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:39.5161209+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:39.5598360+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,3.732413793103448275862068966,0.5785241379310344827586206897
2026-02-25T17:53:45.8597001+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,BUY,0.515,9.708737864077669902912621359,4.9999999999999999999999999999
2026-02-25T17:53:45.9711191+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:46.1519210+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,4.4300,0.6866500
2026-02-25T17:53:47.0406986+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.155,0.848737864077669902912621359,0.1315543689320388349514563106
2026-02-25T17:53:50.8562281+00:00,Sniper_Strict,"KHL: Ak Bars Kazan vs. Lada Togliatti",46937953456554338247303669964851533950994480590642194409993791812039796467483,BUY,0.155,23.041290322580645161290322581,3.5714000000000000000000000001
2026-02-25T17:53:56.3725467+00:00,Sniper_Strict,"KHL: Ak Bars Kazan vs. Lada Togliatti",46937953456554338247303669964851533950994480590642194409993791812039796467483,SELL,0.245,13.00,3.18500
2026-02-25T17:53:56.3731928+00:00,Sniper_Strict,"KHL: Ak Bars Kazan vs. Lada Togliatti",46937953456554338247303669964851533950994480590642194409993791812039796467483,SELL,0.245,10.041290322580645161290322581,2.4601161290322580645161290323
2026-02-25T17:54:10.8233996+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,BUY,0.555,38.918918918918918918918918919,21.600000000000000000000000000
2026-02-25T17:54:11.9674472+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.165,38.918918918918918918918918919,6.4216216216216216216216216216
2026-02-25T17:54:14.3062631+00:00,Sniper_Strict,"Atalanta BC vs. BV Borussia 09 Dortmund: O/U 3.5",31655659898546538852114740593569684959551056741954601565169754585851154747882,BUY,0.535,9.719626168224299065420560748,5.2000000000000000000000000002
2026-02-25T17:54:20.6494639+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,BUY,0.505,38.811881188118811881188118812,19.600000000000000000000000000
2026-02-25T17:54:21.4794018+00:00,Sniper_Strict,"Will Atalanta advance to the round of 16?",101818326824499396481121354152837943928857850973758395600113595606468545119463,SELL,0.165,38.811881188118811881188118812,6.4039603960396039603960396040
2026-02-25T17:54:27.5729797+00:00,Sniper_Strict,"Bitcoin Up or Down - February 25, 12:45PM-1:00PM ET",55990105013678978314252226749302482088057897484086953509893491952280324866005,BUY,0.495,19.393939393939393939393939394,9.600000000000000000000000000
2026-02-25T18:02:37.5977313+00:00,Sniper_Strict,"Will Alec Baldwin be named in newly released Epstein files by February 28?",28874114475511026172743405054800262922244345475886917694774469533380163070852,BUY,0.185,22.054054054054054054054054054,4.0800000000000000000000000000
2026-02-25T17:42:41.7880550+00:00,Sniper_Loose,"Bucknell Bison vs. Army Black Knights",39991259434423124626015418924548513011973878241428626108302373806948145676286,BUY,0.063,793.6507936507936507936507937,50.000000000000000000000000003
2026-02-25T17:42:43.3305529+00:00,Sniper_Loose,"Counter-Strike: Team Nemesis vs WW Team (BO3) - CCT Europe Series #16 Playoffs",23479076869433544669585231589280320791085484606286097440055419799269157644795,BUY,0.635,77.802774653168353955755530554,49.404761904761904761904761902
2026-02-25T17:42:44.0839765+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12PM ET",79537249063463484738219331208705485423432039155686839236580079637535389106127,BUY,0.085,205.05882352941176470588235294,17.430000000000000000000000000
2026-02-25T17:42:44.9346437+00:00,Sniper_Loose,"Will the price of Bitcoin be above $68,000 on February 26?",435404415440975074794098460692792181022348742367805690440953158090728781585,BUY,0.375,130.9068967849607034414815795,49.090086294360263790555592312
2026-02-25T17:42:47.2253090+00:00,Sniper_Loose,"Spread: Spurs (-7.5)",68875725054875089609523331085136665087435632187026819866231300915503495016356,BUY,0.515,95.129914799556394685387342,48.991906121771543262974481130
2026-02-25T17:42:49.2087281+00:00,Sniper_Loose,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,BUY,0.535,17.495327102803738317757009346,9.360000000000000000000000000
2026-02-25T17:42:49.6287291+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12:30PM-12:45PM ET",75762920093724562594535930322596806143655701468162706677496072597739375898283,BUY,0.085,95.29058823529411764705882353,8.099700000000000000000000000
2026-02-25T17:42:49.9925460+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",91192625037764047364628366784957785137513453394331142143150998471428334067610,BUY,0.655,74.267745107872302886167639191,48.645373045656358390439803670
2026-02-25T17:42:50.6678951+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",91192625037764047364628366784957785137513453394331142143150998471428334067610,SELL,0.475,74.267745107872302886167639191,35.277178926239343870929628616
2026-02-25T17:42:56.5045568+00:00,Sniper_Loose,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.365,15.00,5.47500
2026-02-25T17:42:56.5058050+00:00,Sniper_Loose,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,SELL,0.365,2.495327102803738317757009346,0.9107943925233644859813084113
2026-02-25T17:42:56.5066441+00:00,Sniper_Loose,"XRP Up or Down - February 25, 12:30PM-12:45PM ET",94433726708564543341929978958231153497446668203185401279248373805737124934399,BUY,0.425,17.364705882352941176470588235,7.3799999999999999999999999999
2026-02-25T17:42:57.1278340+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12:30PM-12:45PM ET",87494356103621867384956589142327619772819679096706868479187770451696378311153,BUY,0.935,51.124964679992123299525695968,47.801841975792635285056525730
2026-02-25T17:43:08.0232758+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12:00PM-4:00PM ET",46091186639842908125546204173132778419839565338311035495871974992964675903331,BUY,0.335,142.27987713587443376187743368,47.663758840517935310228940283
2026-02-25T17:43:13.3392137+00:00,Sniper_Loose,"Will the price of Bitcoin be above $72,000 on February 28?",26833168983483465325204908033903930065053365007248068221491827611702545233522,BUY,0.873,9.828178694158075601374570447,8.580000000000000000000000000
2026-02-25T17:43:14.0178083+00:00,Sniper_Loose,"LoL: G2 NORD vs Eintracht Frankfurt - Game 2 Winner",109919440660207382175784412072573864791243867856076984080695940055633412694100,BUY,0.115,260.86956521739130434782608696,30.000000000000000000000000000
2026-02-25T17:43:14.3326287+00:00,Sniper_Loose,"LoL: G2 NORD vs Eintracht Frankfurt - Game 2 Winner",109919440660207382175784412072573864791243867856076984080695940055633412694100,SELL,0.275,260.86956521739130434782608696,71.739130434782608695652173914
2026-02-25T17:43:17.5516821+00:00,Sniper_Loose,"Will Meteora be accused of insider trading?",62254599705623010384885600446002524519858225737123053312739701167302338769498,BUY,0.605,9.752066115702479338842975207,5.9000000000000000000000000002
2026-02-25T17:43:18.9123044+00:00,Sniper_Loose,"Will Meteora be accused of insider trading?",63857979746220607590394358737857281562126460174428053635528635126139956706411,BUY,0.415,118.73042960553711294619566524,49.273128286297901872671201075
2026-02-25T17:43:19.3288551+00:00,Sniper_Loose,"Counter-Strike: Marsborne vs Fluxo W7M (BO3) - BetBoom RUSH B! Summit Playoffs",34631233147801582943885817695080820597861232162731421349755212831831608796283,BUY,0.735,66.917116277678570119675584116,49.184080464093749037961554325
2026-02-25T17:43:24.1349402+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12:30PM-12:45PM ET",87494356103621867384956589142327619772819679096706868479187770451696378311153,SELL,0.975,51.124964679992123299525695968,49.846840562992320217037553569
2026-02-25T17:43:25.7361575+00:00,Sniper_Loose,"Dota 2: Team Liquid vs PARIVISION (BO3) - DreamLeague Stage 2",37344114125490682437590474947076934351516442610919603119112498311349595059538,BUY,0.825,4.9090909090909090909090909091,4.0500000000000000000000000000
2026-02-25T17:43:28.3295937+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,BUY,0.305,161.3394461255162278353951397,49.208531068282449489795517608
2026-02-25T17:43:30.4459764+00:00,Sniper_Loose,"Will Gold (GC) hit (HIGH) $6,200 by end of June?",30301198188279881696807884830906071909524881280096010668550610256066159855544,BUY,0.785,12.418089171974522292993630573,9.748200000000000000000000000
2026-02-25T17:43:32.3294152+00:00,Sniper_Loose,"Counter-Strike: Team Nemesis vs WW Team - Map 2 Winner",106300782617498373735441194495894787976466793611273824418846800473852209617133,BUY,0.135,363.54231790229134390517945207,49.078212916809331427199226029
2026-02-25T17:43:32.4679124+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:32.5934836+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:33.3840227+00:00,Sniper_Loose,"Lugano: Nicolai Budkov Kjaer vs Petr Nesterov",398201790334620575623057441886530765132614732302065528971899834005686074325,BUY,0.855,55.171057735890379146582637135,47.171254364186274170328154750
2026-02-25T17:43:33.6563360+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:33.8177921+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:34.6581992+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:34.6594163+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:35.4821957+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:36.1862477+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12:45PM-1:00PM ET",56401935103247863241538831588673309090222015742750627298729342257372583370,BUY,0.555,84.76422074441165046274168493,47.044142513148466006821635136
2026-02-25T17:43:39.0083761+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:39.9030611+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.075,8.1500,0.6112500
2026-02-25T17:43:45.3269770+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,SELL,0.085,87.9894461255162278353951397,7.4791029206688793660085868745
2026-02-25T17:43:47.4439171+00:00,Sniper_Loose,"Will the highest temperature in Seoul be 10°C on February 26?",6801511724057198197916198183765130863826524763269781422341611186287353691872,BUY,0.385,50.281558441558441558441558442,19.358400000000000000000000000
2026-02-25T17:43:47.4892958+00:00,Sniper_Loose,"Russell 2000 (RUT) Up or Down on February 25?",4849269417359795891815187301949800774210374819105741521831520091313315235541,BUY,0.755,60.686403302068316996640939543,45.818234493061579332463909355
2026-02-25T17:43:48.8344496+00:00,Sniper_Loose,"Bitcoin Up or Down - February 25, 12:45PM-1:00PM ET",55990105013678978314252226749302482088057897484086953509893491952280324866005,BUY,0.445,48.314606741573033707865168539,21.500000000000000000000000000
2026-02-25T17:43:50.8924766+00:00,Sniper_Loose,"LoL: Joblife vs TLN Pirates - Game 1 Winner",109460668606847091501809554148255269631608094035356401778697677890797667992219,BUY,0.025,1832.5744247458292574527458664,45.814360618645731436318646660
2026-02-25T17:43:51.5471767+00:00,Sniper_Loose,"ODI Series West Indies vs Sri Lanka, Women: West Indies vs Sri Lanka",87198089125107982189733255774837981983673237871831538937018836966244617114999,BUY,0.375,118.46978451194814543208114741,44.426169191980554537030430279
2026-02-25T17:43:52.3370587+00:00,Sniper_Loose,"Dota 2: Team Liquid vs PARIVISION (BO3) - DreamLeague Stage 2",80721752684985040847752973553176935847983982719774450456351562719698610423903,BUY,0.145,222.67655172413793103448275862,32.288100000000000000000000000
2026-02-25T17:43:52.3385049+00:00,Sniper_Loose,"Dota 2: Team Liquid vs PARIVISION (BO3) - DreamLeague Stage 2",80721752684985040847752973553176935847983982719774450456351562719698610423903,SELL,0.185,66.8100,12.3598500
2026-02-25T17:43:52.3396350+00:00,Sniper_Loose,"Dota 2: Team Liquid vs PARIVISION (BO3) - DreamLeague Stage 2",80721752684985040847752973553176935847983982719774450456351562719698610423903,SELL,0.185,66.8100,12.3598500
2026-02-25T17:43:52.4248321+00:00,Sniper_Loose,"Dota 2: Team Liquid vs PARIVISION (BO3) - DreamLeague Stage 2",80721752684985040847752973553176935847983982719774450456351562719698610423903,SELL,0.185,66.8100,12.3598500
