Timestamp,StrategyName,MarketName,AssetId,Side,ExecutionPrice,Shares,DollarValue
2026-02-25T18:41:23.3952986+00:00,Sniper_Strict,"XRP Up or Down - February 25, 1:30PM-1:45PM ET",99229329830439187493061388811313853614025344692682413357170275701049334187197,BUY,0.455,7.2527472527472527472527472527,3.3000000000000000000000000000
2026-02-25T18:41:23.5728387+00:00,Sniper_Strict,"Bitcoin Up or Down - February 25, 1:30PM-1:45PM ET",96102864296713309173411540881534203857281992996739255345971816272119622376018,BUY,0.205,21.317073170731707317073170732,4.3700000000000000000000000001
2026-02-25T18:41:24.4601496+00:00,Sniper_Strict,"Solana Up or Down - February 25, 1:30PM-1:45PM ET",35179727089277525365612583608761271264606666442295257952041973375379271815196,BUY,0.145,27.577931034482758620689655172,3.9987999999999999999999999999
2026-02-25T18:41:26.6564336+00:00,Sniper_Strict,"XRP Up or Down - February 25, 1:30PM-1:45PM ET",99229329830439187493061388811313853614025344692682413357170275701049334187197,SELL,0.285,7.2527472527472527472527472527,2.0670329670329670329670329670
2026-02-25T18:41:28.5103184+00:00,Sniper_Strict,"Ethereum Up or Down - February 25, 1PM ET",24794230061176549975980312302115888118530082092833930307239518234103348150822,BUY,0.535,58.317757009345794392523364486,31.200000000000000000000000000
2026-02-25T18:41:29.2284173+00:00,Sniper_Strict,"XRP Up or Down - February 25, 1:30PM-1:45PM ET",99229329830439187493061388811313853614025344692682413357170275701049334187197,BUY,0.315,7.1428571428571428571428571429,2.2500000000000000000000000000
2026-02-25T18:42:04.3107717+00:00,Sniper_Strict,"Ethereum Up or Down - February 25, 1:30PM-1:45PM ET",51693448105383902470036619781674568693179326923476755169550531947908038046687,BUY,0.815,9.815950920245398773006134969,8.000000000000000000000000000
2026-02-25T18:42:28.7447120+00:00,Sniper_Strict,"Ethereum Up or Down - February 25, 1:30PM-1:45PM ET",49667065163108974348287998893699968864845106369876061126287293984301817274731,BUY,0.175,9.142857142857142857142857143,1.6000000000000000000000000000
2026-02-25T18:42:44.1679699+00:00,Sniper_Strict,"Ethereum Up or Down - February 25, 1:30PM-1:45PM ET",51693448105383902470036619781674568693179326923476755169550531947908038046687,SELL,0.855,9.815950920245398773006134969,8.392638036809815950920245398
2026-02-25T18:42:46.2695680+00:00,Sniper_Strict,"XRP Up or Down - February 25, 1:30PM-1:45PM ET",99229329830439187493061388811313853614025344692682413357170275701049334187197,SELL,0.355,5.8200,2.0661000
2026-02-25T18:42:46.3086504+00:00,Sniper_Strict,"XRP Up or Down - February 25, 1:30PM-1:45PM ET",99229329830439187493061388811313853614025344692682413357170275701049334187197,SELL,0.355,1.3228571428571428571428571429,0.4696142857142857142857142857
2026-02-25T18:42:46.3966782+00:00,Sniper_Strict,"XRP Up or Down - February 25, 1:30PM-1:45PM ET",20969101958608281513103945435974695762799382833233660457955803629455199845540,BUY,0.635,5.6825196850393700787401574803,3.6084000000000000000000000000
2026-02-25T18:49:30.4531177+00:00,Sniper_Strict,"Ethereum Up or Down - February 25, 1PM ET",24794230061176549975980312302115888118530082092833930307239518234103348150822,SELL,0.655,58.317757009345794392523364486,38.198130841121495327102803738
2026-02-25T18:59:26.1392349+00:00,Sniper_Strict,"Ethereum Up or Down - February 25, 1PM ET",24794230061176549975980312302115888118530082092833930307239518234103348150822,BUY,0.205,23.170731707317073170731707317,4.7500000000000000000000000000
2026-02-25T19:00:48.0881888+00:00,Sniper_Strict,"Atalanta BC vs. BV Borussia 09 Dortmund: O/U 4.5",68691708487098920992937410181889147147397541775287339808786994801972476096468,BUY,0.695,19.568345323741007194244604317,13.600000000000000000000000000
2026-02-25T19:00:48.1837360+00:00,Sniper_Strict,"Atalanta BC vs. BV Borussia 09 Dortmund: O/U 2.5",82800178588876918403473449907904763111022022282309332568617240603591896853422,BUY,0.135,369.10778534657841717678443867,49.829551021788086318865899220
2026-02-25T18:40:36.0640609+00:00,Sniper_Loose,"Atalanta BC vs. BV Borussia 09 Dortmund: O/U 3.5",107136449465460980047057075950926927851003528111977117289944202736308154021679,BUY,0.565,10.114159292035398230088495575,5.7144999999999999999999999999
